image_path,folder_name,predicted_class,probability,actual_class
dataset\ImageNet-Mini\images\n04332243\ILSVRC2012_val_00009475.JPEG,n04332243,640,0.32008644938468933,828
dataset\ImageNet-Mini\images\n04332243\ILSVRC2012_val_00021161.JPEG,n04332243,828,0.3328518569469452,828
dataset\ImageNet-Mini\images\n04335435\ILSVRC2012_val_00022600.JPEG,n04335435,829,0.969261884689331,829
dataset\ImageNet-Mini\images\n04335435\ILSVRC2012_val_00043000.JPEG,n04335435,829,0.7984842658042908,829
dataset\ImageNet-Mini\images\n04335435\ILSVRC2012_val_00049663.JPEG,n04335435,829,0.8334342837333679,829
dataset\ImageNet-Mini\images\n04336792\ILSVRC2012_val_00001196.JPEG,n04336792,652,0.23406848311424255,830
dataset\ImageNet-Mini\images\n04336792\ILSVRC2012_val_00037415.JPEG,n04336792,522,0.14769315719604492,830
dataset\ImageNet-Mini\images\n04336792\ILSVRC2012_val_00045163.JPEG,n04336792,981,0.4852813184261322,830
dataset\ImageNet-Mini\images\n04344873\ILSVRC2012_val_00010519.JPEG,n04344873,691,0.22740469872951508,831
dataset\ImageNet-Mini\images\n04344873\ILSVRC2012_val_00021180.JPEG,n04344873,532,0.7043685913085938,831
dataset\ImageNet-Mini\images\n04344873\ILSVRC2012_val_00027749.JPEG,n04344873,750,0.9076453447341919,831
dataset\ImageNet-Mini\images\n04344873\ILSVRC2012_val_00037076.JPEG,n04344873,831,0.7342772483825684,831
dataset\ImageNet-Mini\images\n04346328\ILSVRC2012_val_00011607.JPEG,n04346328,832,0.9105769395828247,832
dataset\ImageNet-Mini\images\n04346328\ILSVRC2012_val_00016767.JPEG,n04346328,832,0.8466873168945312,832
dataset\ImageNet-Mini\images\n04346328\ILSVRC2012_val_00024070.JPEG,n04346328,972,0.20410971343517303,832
dataset\ImageNet-Mini\images\n04346328\ILSVRC2012_val_00031615.JPEG,n04346328,832,0.9197496771812439,832
dataset\ImageNet-Mini\images\n04347754\ILSVRC2012_val_00010351.JPEG,n04347754,628,0.47693997621536255,833
dataset\ImageNet-Mini\images\n04347754\ILSVRC2012_val_00020293.JPEG,n04347754,833,0.14753207564353943,833
dataset\ImageNet-Mini\images\n04347754\ILSVRC2012_val_00031365.JPEG,n04347754,833,0.9167894721031189,833
dataset\ImageNet-Mini\images\n04347754\ILSVRC2012_val_00042324.JPEG,n04347754,4,0.1840018630027771,833
dataset\ImageNet-Mini\images\n04350905\ILSVRC2012_val_00002541.JPEG,n04350905,834,0.9144442677497864,834
dataset\ImageNet-Mini\images\n04350905\ILSVRC2012_val_00022620.JPEG,n04350905,834,0.8363565802574158,834
dataset\ImageNet-Mini\images\n04350905\ILSVRC2012_val_00025482.JPEG,n04350905,805,0.07838912308216095,834
dataset\ImageNet-Mini\images\n04350905\ILSVRC2012_val_00049264.JPEG,n04350905,834,0.6748947501182556,834
dataset\ImageNet-Mini\images\n04355338\ILSVRC2012_val_00013886.JPEG,n04355338,835,0.6370535492897034,835
dataset\ImageNet-Mini\images\n04355338\ILSVRC2012_val_00036305.JPEG,n04355338,517,0.140110045671463,835
dataset\ImageNet-Mini\images\n04355338\ILSVRC2012_val_00039285.JPEG,n04355338,972,0.04639478027820587,835
dataset\ImageNet-Mini\images\n04355338\ILSVRC2012_val_00041972.JPEG,n04355338,544,0.08080442249774933,835
dataset\ImageNet-Mini\images\n04355933\ILSVRC2012_val_00015836.JPEG,n04355933,620,0.05325194075703621,836
dataset\ImageNet-Mini\images\n04355933\ILSVRC2012_val_00020228.JPEG,n04355933,823,0.14593660831451416,836
dataset\ImageNet-Mini\images\n04355933\ILSVRC2012_val_00030807.JPEG,n04355933,626,0.2321612387895584,836
dataset\ImageNet-Mini\images\n04355933\ILSVRC2012_val_00036674.JPEG,n04355933,608,0.10229364782571793,836
dataset\ImageNet-Mini\images\n04356056\ILSVRC2012_val_00009595.JPEG,n04356056,978,0.1604509800672531,837
dataset\ImageNet-Mini\images\n04356056\ILSVRC2012_val_00016088.JPEG,n04356056,837,0.5265607237815857,837
dataset\ImageNet-Mini\images\n04356056\ILSVRC2012_val_00034446.JPEG,n04356056,836,0.3954367935657501,837
dataset\ImageNet-Mini\images\n04356056\ILSVRC2012_val_00037040.JPEG,n04356056,433,0.6535311341285706,837
dataset\ImageNet-Mini\images\n04357314\ILSVRC2012_val_00010333.JPEG,n04357314,838,0.5115513801574707,838
dataset\ImageNet-Mini\images\n04357314\ILSVRC2012_val_00010392.JPEG,n04357314,631,0.5025098323822021,838
dataset\ImageNet-Mini\images\n04357314\ILSVRC2012_val_00026569.JPEG,n04357314,585,0.13945280015468597,838
dataset\ImageNet-Mini\images\n04357314\ILSVRC2012_val_00031584.JPEG,n04357314,838,0.6337683796882629,838
dataset\ImageNet-Mini\images\n04357314\ILSVRC2012_val_00047957.JPEG,n04357314,842,0.30832919478416443,838
dataset\ImageNet-Mini\images\n04366367\ILSVRC2012_val_00040521.JPEG,n04366367,839,0.8477448225021362,839
dataset\ImageNet-Mini\images\n04366367\ILSVRC2012_val_00047364.JPEG,n04366367,733,0.33462458848953247,839
dataset\ImageNet-Mini\images\n04367480\ILSVRC2012_val_00001845.JPEG,n04367480,778,0.1271577775478363,840
dataset\ImageNet-Mini\images\n04367480\ILSVRC2012_val_00015088.JPEG,n04367480,840,0.3166176676750183,840
dataset\ImageNet-Mini\images\n04367480\ILSVRC2012_val_00016625.JPEG,n04367480,902,0.18155625462532043,840
dataset\ImageNet-Mini\images\n04367480\ILSVRC2012_val_00018831.JPEG,n04367480,840,0.9895573258399963,840
dataset\ImageNet-Mini\images\n04367480\ILSVRC2012_val_00032459.JPEG,n04367480,699,0.36626389622688293,840
dataset\ImageNet-Mini\images\n04367480\ILSVRC2012_val_00040620.JPEG,n04367480,542,0.08840774744749069,840
dataset\ImageNet-Mini\images\n04370456\ILSVRC2012_val_00005163.JPEG,n04370456,719,0.07146434485912323,841
dataset\ImageNet-Mini\images\n04370456\ILSVRC2012_val_00008911.JPEG,n04370456,972,0.14010579884052277,841
dataset\ImageNet-Mini\images\n04370456\ILSVRC2012_val_00016068.JPEG,n04370456,474,0.21330556273460388,841
dataset\ImageNet-Mini\images\n04370456\ILSVRC2012_val_00047168.JPEG,n04370456,610,0.36497974395751953,841
dataset\ImageNet-Mini\images\n04371430\ILSVRC2012_val_00034077.JPEG,n04371430,842,0.19737815856933594,842
dataset\ImageNet-Mini\images\n04371430\ILSVRC2012_val_00043532.JPEG,n04371430,422,0.18314260244369507,842
dataset\ImageNet-Mini\images\n04371430\ILSVRC2012_val_00048868.JPEG,n04371430,842,0.1683989018201828,842
dataset\ImageNet-Mini\images\n04371774\ILSVRC2012_val_00027173.JPEG,n04371774,929,0.11566445231437683,843
dataset\ImageNet-Mini\images\n04371774\ILSVRC2012_val_00035329.JPEG,n04371774,489,0.6918734312057495,843
dataset\ImageNet-Mini\images\n04371774\ILSVRC2012_val_00041637.JPEG,n04371774,520,0.4316882789134979,843
dataset\ImageNet-Mini\images\n04371774\ILSVRC2012_val_00047466.JPEG,n04371774,421,0.17699585855007172,843
dataset\ImageNet-Mini\images\n04372370\ILSVRC2012_val_00015844.JPEG,n04372370,844,0.7258840799331665,844
dataset\ImageNet-Mini\images\n04372370\ILSVRC2012_val_00017546.JPEG,n04372370,844,0.8957270979881287,844
dataset\ImageNet-Mini\images\n04372370\ILSVRC2012_val_00018319.JPEG,n04372370,844,0.4003181755542755,844
dataset\ImageNet-Mini\images\n04372370\ILSVRC2012_val_00024696.JPEG,n04372370,804,0.37071895599365234,844
dataset\ImageNet-Mini\images\n04372370\ILSVRC2012_val_00036463.JPEG,n04372370,757,0.11842286586761475,844
dataset\ImageNet-Mini\images\n04376876\ILSVRC2012_val_00006272.JPEG,n04376876,571,0.08736050128936768,845
dataset\ImageNet-Mini\images\n04376876\ILSVRC2012_val_00006523.JPEG,n04376876,562,0.08666015416383743,845
dataset\ImageNet-Mini\images\n04376876\ILSVRC2012_val_00010387.JPEG,n04376876,720,0.21345876157283783,845
dataset\ImageNet-Mini\images\n04376876\ILSVRC2012_val_00010898.JPEG,n04376876,845,0.445519357919693,845
dataset\ImageNet-Mini\images\n04380533\ILSVRC2012_val_00008897.JPEG,n04380533,846,0.7429766058921814,846
dataset\ImageNet-Mini\images\n04380533\ILSVRC2012_val_00015335.JPEG,n04380533,883,0.3851487934589386,846
dataset\ImageNet-Mini\images\n04380533\ILSVRC2012_val_00017818.JPEG,n04380533,619,0.13594825565814972,846
dataset\ImageNet-Mini\images\n04380533\ILSVRC2012_val_00026919.JPEG,n04380533,846,0.5461599230766296,846
dataset\ImageNet-Mini\images\n04389033\ILSVRC2012_val_00002120.JPEG,n04389033,744,0.33255141973495483,847
dataset\ImageNet-Mini\images\n04389033\ILSVRC2012_val_00034135.JPEG,n04389033,586,0.9042221307754517,847
dataset\ImageNet-Mini\images\n04389033\ILSVRC2012_val_00049454.JPEG,n04389033,847,0.738439679145813,847
dataset\ImageNet-Mini\images\n04392985\ILSVRC2012_val_00006037.JPEG,n04392985,761,0.20432370901107788,848
dataset\ImageNet-Mini\images\n04392985\ILSVRC2012_val_00017709.JPEG,n04392985,481,0.26611676812171936,848
dataset\ImageNet-Mini\images\n04392985\ILSVRC2012_val_00036640.JPEG,n04392985,848,0.27014967799186707,848
dataset\ImageNet-Mini\images\n04392985\ILSVRC2012_val_00046777.JPEG,n04392985,651,0.1675109565258026,848
dataset\ImageNet-Mini\images\n04398044\ILSVRC2012_val_00011203.JPEG,n04398044,849,0.6147581338882446,849
dataset\ImageNet-Mini\images\n04398044\ILSVRC2012_val_00042272.JPEG,n04398044,849,0.06691233068704605,849
dataset\ImageNet-Mini\images\n04398044\ILSVRC2012_val_00043087.JPEG,n04398044,849,0.11506828665733337,849
dataset\ImageNet-Mini\images\n04398044\ILSVRC2012_val_00043720.JPEG,n04398044,849,0.4405868947505951,849
dataset\ImageNet-Mini\images\n04399382\ILSVRC2012_val_00006509.JPEG,n04399382,850,0.5221095681190491,850
dataset\ImageNet-Mini\images\n04399382\ILSVRC2012_val_00006996.JPEG,n04399382,850,0.7041049599647522,850
dataset\ImageNet-Mini\images\n04399382\ILSVRC2012_val_00033540.JPEG,n04399382,265,0.3276020884513855,850
dataset\ImageNet-Mini\images\n04404412\ILSVRC2012_val_00016701.JPEG,n04404412,788,0.12293221056461334,851
dataset\ImageNet-Mini\images\n04404412\ILSVRC2012_val_00020424.JPEG,n04404412,851,0.8659729361534119,851
dataset\ImageNet-Mini\images\n04404412\ILSVRC2012_val_00022274.JPEG,n04404412,851,0.33424314856529236,851
dataset\ImageNet-Mini\images\n04404412\ILSVRC2012_val_00037104.JPEG,n04404412,804,0.19837801158428192,851
dataset\ImageNet-Mini\images\n04409515\ILSVRC2012_val_00008890.JPEG,n04409515,790,0.2635232210159302,852
dataset\ImageNet-Mini\images\n04409515\ILSVRC2012_val_00024455.JPEG,n04409515,752,0.8625921607017517,852
dataset\ImageNet-Mini\images\n04409515\ILSVRC2012_val_00025113.JPEG,n04409515,852,0.5473009943962097,852
dataset\ImageNet-Mini\images\n04409515\ILSVRC2012_val_00034028.JPEG,n04409515,852,0.9322319626808167,852
dataset\ImageNet-Mini\images\n04409515\ILSVRC2012_val_00046348.JPEG,n04409515,911,0.21593481302261353,852
dataset\ImageNet-Mini\images\n04417672\ILSVRC2012_val_00023197.JPEG,n04417672,853,0.8008177876472473,853
dataset\ImageNet-Mini\images\n04417672\ILSVRC2012_val_00038401.JPEG,n04417672,853,0.9860827326774597,853
dataset\ImageNet-Mini\images\n04417672\ILSVRC2012_val_00039570.JPEG,n04417672,853,0.9387975931167603,853
dataset\ImageNet-Mini\images\n04417672\ILSVRC2012_val_00048192.JPEG,n04417672,146,0.2530348300933838,853
dataset\ImageNet-Mini\images\n04418357\ILSVRC2012_val_00002206.JPEG,n04418357,854,0.7270890474319458,854
dataset\ImageNet-Mini\images\n04418357\ILSVRC2012_val_00021503.JPEG,n04418357,514,0.5890605449676514,854
dataset\ImageNet-Mini\images\n04418357\ILSVRC2012_val_00048705.JPEG,n04418357,721,0.1425941288471222,854
dataset\ImageNet-Mini\images\n04423845\ILSVRC2012_val_00006890.JPEG,n04423845,855,0.3541876971721649,855
dataset\ImageNet-Mini\images\n04423845\ILSVRC2012_val_00014027.JPEG,n04423845,855,0.9482081532478333,855
dataset\ImageNet-Mini\images\n04423845\ILSVRC2012_val_00020988.JPEG,n04423845,666,0.20865479111671448,855
dataset\ImageNet-Mini\images\n04428191\ILSVRC2012_val_00006380.JPEG,n04428191,595,0.6180146932601929,856
dataset\ImageNet-Mini\images\n04428191\ILSVRC2012_val_00012970.JPEG,n04428191,856,0.42927417159080505,856
dataset\ImageNet-Mini\images\n04428191\ILSVRC2012_val_00013841.JPEG,n04428191,595,0.5687055587768555,856
dataset\ImageNet-Mini\images\n04428191\ILSVRC2012_val_00036517.JPEG,n04428191,820,0.45996126532554626,856
dataset\ImageNet-Mini\images\n04429376\ILSVRC2012_val_00004328.JPEG,n04429376,857,0.827857255935669,857
dataset\ImageNet-Mini\images\n04429376\ILSVRC2012_val_00019420.JPEG,n04429376,857,0.8534677028656006,857
dataset\ImageNet-Mini\images\n04429376\ILSVRC2012_val_00022850.JPEG,n04429376,857,0.6298714876174927,857
dataset\ImageNet-Mini\images\n04435653\ILSVRC2012_val_00014610.JPEG,n04435653,858,0.9316626191139221,858
dataset\ImageNet-Mini\images\n04435653\ILSVRC2012_val_00034111.JPEG,n04435653,853,0.14264997839927673,858
dataset\ImageNet-Mini\images\n04435653\ILSVRC2012_val_00039351.JPEG,n04435653,858,0.9931634664535522,858
dataset\ImageNet-Mini\images\n04442312\ILSVRC2012_val_00001572.JPEG,n04442312,859,0.938683271408081,859
dataset\ImageNet-Mini\images\n04442312\ILSVRC2012_val_00004154.JPEG,n04442312,766,0.7872534990310669,859
dataset\ImageNet-Mini\images\n04442312\ILSVRC2012_val_00009662.JPEG,n04442312,526,0.10823442786931992,859
dataset\ImageNet-Mini\images\n04442312\ILSVRC2012_val_00013210.JPEG,n04442312,745,0.2408745437860489,859
dataset\ImageNet-Mini\images\n04442312\ILSVRC2012_val_00015352.JPEG,n04442312,859,0.6352952718734741,859
dataset\ImageNet-Mini\images\n04442312\ILSVRC2012_val_00027253.JPEG,n04442312,859,0.3364488184452057,859
dataset\ImageNet-Mini\images\n04442312\ILSVRC2012_val_00040118.JPEG,n04442312,664,0.05061870440840721,859
dataset\ImageNet-Mini\images\n04443257\ILSVRC2012_val_00003965.JPEG,n04443257,424,0.13612264394760132,860
dataset\ImageNet-Mini\images\n04443257\ILSVRC2012_val_00014272.JPEG,n04443257,415,0.1615995466709137,860
dataset\ImageNet-Mini\images\n04443257\ILSVRC2012_val_00035960.JPEG,n04443257,454,0.34367743134498596,860
dataset\ImageNet-Mini\images\n04447861\ILSVRC2012_val_00004573.JPEG,n04447861,469,0.6887310147285461,861
dataset\ImageNet-Mini\images\n04447861\ILSVRC2012_val_00034633.JPEG,n04447861,684,0.09440749138593674,861
dataset\ImageNet-Mini\images\n04447861\ILSVRC2012_val_00045528.JPEG,n04447861,797,0.09984324127435684,861
dataset\ImageNet-Mini\images\n04456115\ILSVRC2012_val_00012862.JPEG,n04456115,71,0.19838841259479523,862
dataset\ImageNet-Mini\images\n04456115\ILSVRC2012_val_00018088.JPEG,n04456115,862,0.6985256671905518,862
dataset\ImageNet-Mini\images\n04456115\ILSVRC2012_val_00022750.JPEG,n04456115,862,0.7482191920280457,862
dataset\ImageNet-Mini\images\n04456115\ILSVRC2012_val_00045788.JPEG,n04456115,486,0.11831843852996826,862
dataset\ImageNet-Mini\images\n04458633\ILSVRC2012_val_00039521.JPEG,n04458633,863,0.8595394492149353,863
dataset\ImageNet-Mini\images\n04458633\ILSVRC2012_val_00039537.JPEG,n04458633,863,0.8927046656608582,863
dataset\ImageNet-Mini\images\n04458633\ILSVRC2012_val_00041937.JPEG,n04458633,863,0.8690670728683472,863
dataset\ImageNet-Mini\images\n04461696\ILSVRC2012_val_00016835.JPEG,n04461696,864,0.15640129148960114,864
dataset\ImageNet-Mini\images\n04461696\ILSVRC2012_val_00027753.JPEG,n04461696,536,0.14420866966247559,864
dataset\ImageNet-Mini\images\n04461696\ILSVRC2012_val_00039294.JPEG,n04461696,864,0.448762446641922,864
dataset\ImageNet-Mini\images\n04462240\ILSVRC2012_val_00006955.JPEG,n04462240,865,0.8426525592803955,865
dataset\ImageNet-Mini\images\n04462240\ILSVRC2012_val_00021403.JPEG,n04462240,865,0.6211683750152588,865
dataset\ImageNet-Mini\images\n04462240\ILSVRC2012_val_00042902.JPEG,n04462240,865,0.345875084400177,865
dataset\ImageNet-Mini\images\n04465501\ILSVRC2012_val_00035513.JPEG,n04465501,856,0.32631218433380127,866
dataset\ImageNet-Mini\images\n04465501\ILSVRC2012_val_00035906.JPEG,n04465501,634,0.35171061754226685,866
dataset\ImageNet-Mini\images\n04465501\ILSVRC2012_val_00039830.JPEG,n04465501,866,0.24288886785507202,866
dataset\ImageNet-Mini\images\n04467665\ILSVRC2012_val_00014564.JPEG,n04467665,867,0.3944559395313263,867
dataset\ImageNet-Mini\images\n04467665\ILSVRC2012_val_00015118.JPEG,n04467665,555,0.3864181637763977,867
dataset\ImageNet-Mini\images\n04467665\ILSVRC2012_val_00018687.JPEG,n04467665,867,0.6362338066101074,867
dataset\ImageNet-Mini\images\n04467665\ILSVRC2012_val_00041588.JPEG,n04467665,867,0.8188393712043762,867
dataset\ImageNet-Mini\images\n04476259\ILSVRC2012_val_00016798.JPEG,n04476259,868,0.8541314601898193,868
dataset\ImageNet-Mini\images\n04476259\ILSVRC2012_val_00039255.JPEG,n04476259,529,0.21103832125663757,868
dataset\ImageNet-Mini\images\n04476259\ILSVRC2012_val_00040453.JPEG,n04476259,868,0.7267651557922363,868
dataset\ImageNet-Mini\images\n04479046\ILSVRC2012_val_00012561.JPEG,n04479046,834,0.2320438027381897,869
dataset\ImageNet-Mini\images\n04479046\ILSVRC2012_val_00024006.JPEG,n04479046,869,0.3045584559440613,869
dataset\ImageNet-Mini\images\n04479046\ILSVRC2012_val_00030063.JPEG,n04479046,869,0.1999647170305252,869
dataset\ImageNet-Mini\images\n04479046\ILSVRC2012_val_00033237.JPEG,n04479046,869,0.06635062396526337,869
dataset\ImageNet-Mini\images\n04482393\ILSVRC2012_val_00016915.JPEG,n04482393,870,0.13958759605884552,870
dataset\ImageNet-Mini\images\n04482393\ILSVRC2012_val_00029793.JPEG,n04482393,717,0.12449104338884354,870
dataset\ImageNet-Mini\images\n04482393\ILSVRC2012_val_00036906.JPEG,n04482393,870,0.5423927307128906,870
dataset\ImageNet-Mini\images\n04483307\ILSVRC2012_val_00005196.JPEG,n04483307,871,0.5602225065231323,871
dataset\ImageNet-Mini\images\n04483307\ILSVRC2012_val_00005883.JPEG,n04483307,871,0.8300508260726929,871
dataset\ImageNet-Mini\images\n04483307\ILSVRC2012_val_00032321.JPEG,n04483307,484,0.4464920163154602,871
dataset\ImageNet-Mini\images\n04483307\ILSVRC2012_val_00040333.JPEG,n04483307,871,0.7707364559173584,871
dataset\ImageNet-Mini\images\n04485082\ILSVRC2012_val_00011069.JPEG,n04485082,523,0.16139164566993713,872
dataset\ImageNet-Mini\images\n04485082\ILSVRC2012_val_00022346.JPEG,n04485082,872,0.9929921627044678,872
dataset\ImageNet-Mini\images\n04485082\ILSVRC2012_val_00033169.JPEG,n04485082,512,0.5050662159919739,872
dataset\ImageNet-Mini\images\n04486054\ILSVRC2012_val_00030164.JPEG,n04486054,873,0.5610673427581787,873
dataset\ImageNet-Mini\images\n04486054\ILSVRC2012_val_00035081.JPEG,n04486054,873,0.9320034384727478,873
dataset\ImageNet-Mini\images\n04486054\ILSVRC2012_val_00045748.JPEG,n04486054,873,0.9464930295944214,873
dataset\ImageNet-Mini\images\n04486054\ILSVRC2012_val_00046605.JPEG,n04486054,698,0.1357259452342987,873
dataset\ImageNet-Mini\images\n04487081\ILSVRC2012_val_00005140.JPEG,n04487081,874,0.734355092048645,874
dataset\ImageNet-Mini\images\n04487081\ILSVRC2012_val_00023784.JPEG,n04487081,874,0.9290225505828857,874
dataset\ImageNet-Mini\images\n04487081\ILSVRC2012_val_00032183.JPEG,n04487081,874,0.8055757284164429,874
dataset\ImageNet-Mini\images\n04487394\ILSVRC2012_val_00016735.JPEG,n04487394,875,0.6237661242485046,875
dataset\ImageNet-Mini\images\n04487394\ILSVRC2012_val_00029358.JPEG,n04487394,875,0.9106446504592896,875
dataset\ImageNet-Mini\images\n04487394\ILSVRC2012_val_00029574.JPEG,n04487394,513,0.2399982213973999,875
dataset\ImageNet-Mini\images\n04493381\ILSVRC2012_val_00018399.JPEG,n04493381,789,0.1650989055633545,876
dataset\ImageNet-Mini\images\n04493381\ILSVRC2012_val_00034621.JPEG,n04493381,435,0.4287521243095398,876
dataset\ImageNet-Mini\images\n04493381\ILSVRC2012_val_00034803.JPEG,n04493381,435,0.7101871967315674,876
dataset\ImageNet-Mini\images\n04493381\ILSVRC2012_val_00035548.JPEG,n04493381,515,0.0600033663213253,876
dataset\ImageNet-Mini\images\n04501370\ILSVRC2012_val_00001750.JPEG,n04501370,877,0.2738512456417084,877
dataset\ImageNet-Mini\images\n04501370\ILSVRC2012_val_00022562.JPEG,n04501370,702,0.10917505621910095,877
dataset\ImageNet-Mini\images\n04501370\ILSVRC2012_val_00024489.JPEG,n04501370,877,0.4486355781555176,877
dataset\ImageNet-Mini\images\n04505470\ILSVRC2012_val_00000971.JPEG,n04505470,878,0.47634372115135193,878
dataset\ImageNet-Mini\images\n04505470\ILSVRC2012_val_00022077.JPEG,n04505470,878,0.5931999087333679,878
dataset\ImageNet-Mini\images\n04505470\ILSVRC2012_val_00037986.JPEG,n04505470,878,0.5396120548248291,878
dataset\ImageNet-Mini\images\n04505470\ILSVRC2012_val_00047371.JPEG,n04505470,878,0.8156113624572754,878
dataset\ImageNet-Mini\images\n04507155\ILSVRC2012_val_00014772.JPEG,n04507155,879,0.523798942565918,879
dataset\ImageNet-Mini\images\n04507155\ILSVRC2012_val_00017824.JPEG,n04507155,703,0.31260693073272705,879
dataset\ImageNet-Mini\images\n04507155\ILSVRC2012_val_00040204.JPEG,n04507155,879,0.961510181427002,879
dataset\ImageNet-Mini\images\n04509417\ILSVRC2012_val_00020497.JPEG,n04509417,880,0.8451448678970337,880
dataset\ImageNet-Mini\images\n04509417\ILSVRC2012_val_00023683.JPEG,n04509417,752,0.13150621950626373,880
dataset\ImageNet-Mini\images\n04509417\ILSVRC2012_val_00045666.JPEG,n04509417,489,0.16199235618114471,880
dataset\ImageNet-Mini\images\n04515003\ILSVRC2012_val_00002400.JPEG,n04515003,881,0.6373491883277893,881
dataset\ImageNet-Mini\images\n04515003\ILSVRC2012_val_00003521.JPEG,n04515003,881,0.1771623194217682,881
dataset\ImageNet-Mini\images\n04515003\ILSVRC2012_val_00025060.JPEG,n04515003,593,0.9034954905509949,881
dataset\ImageNet-Mini\images\n04515003\ILSVRC2012_val_00025666.JPEG,n04515003,480,0.07939602434635162,881
dataset\ImageNet-Mini\images\n04515003\ILSVRC2012_val_00028612.JPEG,n04515003,881,0.35930827260017395,881
dataset\ImageNet-Mini\images\n04517823\ILSVRC2012_val_00020843.JPEG,n04517823,617,0.22282227873802185,882
dataset\ImageNet-Mini\images\n04517823\ILSVRC2012_val_00029626.JPEG,n04517823,731,0.13168281316757202,882
dataset\ImageNet-Mini\images\n04517823\ILSVRC2012_val_00037908.JPEG,n04517823,882,0.16610677540302277,882
dataset\ImageNet-Mini\images\n04517823\ILSVRC2012_val_00039615.JPEG,n04517823,882,0.9585824608802795,882
dataset\ImageNet-Mini\images\n04522168\ILSVRC2012_val_00017607.JPEG,n04522168,725,0.1951049566268921,883
dataset\ImageNet-Mini\images\n04522168\ILSVRC2012_val_00042947.JPEG,n04522168,720,0.1045796275138855,883
dataset\ImageNet-Mini\images\n04522168\ILSVRC2012_val_00048073.JPEG,n04522168,883,0.5048654079437256,883
dataset\ImageNet-Mini\images\n04523525\ILSVRC2012_val_00010559.JPEG,n04523525,884,0.4077977240085602,884
dataset\ImageNet-Mini\images\n04523525\ILSVRC2012_val_00011407.JPEG,n04523525,884,0.581174910068512,884
dataset\ImageNet-Mini\images\n04523525\ILSVRC2012_val_00013142.JPEG,n04523525,884,0.9169751405715942,884
dataset\ImageNet-Mini\images\n04525038\ILSVRC2012_val_00006776.JPEG,n04525038,824,0.12466852366924286,885
dataset\ImageNet-Mini\images\n04525038\ILSVRC2012_val_00025204.JPEG,n04525038,785,0.28746557235717773,885
dataset\ImageNet-Mini\images\n04525305\ILSVRC2012_val_00004510.JPEG,n04525305,886,0.8254453539848328,886
dataset\ImageNet-Mini\images\n04525305\ILSVRC2012_val_00006255.JPEG,n04525305,886,0.9636133909225464,886
dataset\ImageNet-Mini\images\n04525305\ILSVRC2012_val_00023279.JPEG,n04525305,886,0.9443070292472839,886
dataset\ImageNet-Mini\images\n04525305\ILSVRC2012_val_00049713.JPEG,n04525305,886,0.9333685636520386,886
dataset\ImageNet-Mini\images\n04532106\ILSVRC2012_val_00020412.JPEG,n04532106,887,0.33180028200149536,887
dataset\ImageNet-Mini\images\n04532106\ILSVRC2012_val_00032645.JPEG,n04532106,562,0.11689041554927826,887
dataset\ImageNet-Mini\images\n04532106\ILSVRC2012_val_00033805.JPEG,n04532106,741,0.21903815865516663,887
dataset\ImageNet-Mini\images\n04532670\ILSVRC2012_val_00039577.JPEG,n04532670,888,0.9853748083114624,888
dataset\ImageNet-Mini\images\n04532670\ILSVRC2012_val_00041160.JPEG,n04532670,888,0.8850233554840088,888
dataset\ImageNet-Mini\images\n04532670\ILSVRC2012_val_00041695.JPEG,n04532670,888,0.8568606972694397,888
dataset\ImageNet-Mini\images\n04536866\ILSVRC2012_val_00007249.JPEG,n04536866,486,0.1306632161140442,889
dataset\ImageNet-Mini\images\n04536866\ILSVRC2012_val_00016531.JPEG,n04536866,611,0.1558382511138916,889
dataset\ImageNet-Mini\images\n04540053\ILSVRC2012_val_00003897.JPEG,n04540053,890,0.952553391456604,890
dataset\ImageNet-Mini\images\n04540053\ILSVRC2012_val_00012002.JPEG,n04540053,890,0.3954516053199768,890
dataset\ImageNet-Mini\images\n04540053\ILSVRC2012_val_00014565.JPEG,n04540053,416,0.19381095468997955,890
dataset\ImageNet-Mini\images\n04540053\ILSVRC2012_val_00022188.JPEG,n04540053,890,0.2028256356716156,890
dataset\ImageNet-Mini\images\n04540053\ILSVRC2012_val_00038225.JPEG,n04540053,890,0.17843063175678253,890
dataset\ImageNet-Mini\images\n04542943\ILSVRC2012_val_00003642.JPEG,n04542943,891,0.557224690914154,891
dataset\ImageNet-Mini\images\n04542943\ILSVRC2012_val_00021533.JPEG,n04542943,891,0.3860343396663666,891
dataset\ImageNet-Mini\images\n04542943\ILSVRC2012_val_00048545.JPEG,n04542943,891,0.9842446446418762,891
dataset\ImageNet-Mini\images\n04548280\ILSVRC2012_val_00014635.JPEG,n04548280,831,0.17428208887577057,892
dataset\ImageNet-Mini\images\n04548280\ILSVRC2012_val_00027315.JPEG,n04548280,798,0.0932922288775444,892
dataset\ImageNet-Mini\images\n04548280\ILSVRC2012_val_00034303.JPEG,n04548280,892,0.5857662558555603,892
dataset\ImageNet-Mini\images\n04548362\ILSVRC2012_val_00009738.JPEG,n04548362,533,0.3805707097053528,893
dataset\ImageNet-Mini\images\n04548362\ILSVRC2012_val_00016256.JPEG,n04548362,893,0.5214317440986633,893
dataset\ImageNet-Mini\images\n04548362\ILSVRC2012_val_00025157.JPEG,n04548362,893,0.3908432722091675,893
dataset\ImageNet-Mini\images\n04548362\ILSVRC2012_val_00045317.JPEG,n04548362,795,0.12008599191904068,893
